ASN,name,domains
AS47755,AS47755 Wojciech Jerzy Winkel trading as Tempus Telecom,36
AS32281,AS32281 CCT LLC,36
AS16960,"AS16960 Cablevision Red, S.A de C.V. ",36
AS35298,AS35298 PJSC MegaFon,36
AS11980,"AS11980 BDO USA, LLP ",36
AS63480,AS63480 ProSource Technology Solutions,36
AS394678,AS394678 Bluewater Power Corporation,36
AS32152,"AS32152 CCNBI, Inc ",36
AS199494,AS199494 ETTH Bartosz Bachowski,36
AS48149,AS48149 Ivanteevskie telecommunicacii Ltd,36
AS13990,AS13990 County of Orange,36
AS10052,AS10052 Kyungpook National University,36
AS36688,"AS36688 Galileo Financial Technologies, Inc. ",36
AS29355,AS29355 Kcell JSC,36
AS47119,AS47119 VL-Telecom + Ltd,36
AS48925,AS48925 FRAGRA DESIGN SRL,36
AS57101,AS57101 Integrator Systemow Informatycznych WP SYSTEM S.C,36
AS42568,AS42568 DIGITAL PROJECT SRL,36
AS52496,AS52496 COOPERATIVA DE SERVICIOS MULTIPLES REG,36
AS38431,AS38431 KB Insurance,36
AS4886,AS4886 Life Corporation,36
AS54174,AS54174 BlueCross BlueShield of Tennessee,36
AS55670,AS55670 PT. Universal Broadband,36
AS13070,AS13070 SIA Electronic Solutions,36
AS30735,AS30735 TOV Corporation Argo-Soyuz,36
AS197046,AS197046 FIXnet s.r.o.,36
AS58813,AS58813 Dtech Limited,36
AS7588,AS7588 Thailand Public backbone Network,36
AS13474,AS13474 Banco de Galicia y Buenos Aires,36
AS60686,AS60686 IMA PROTECT SAS,36
AS197579,AS197579 BASS Racunalniski Inzeniring d.o.o. Celje,36
AS30466,AS30466 Cable Axion Digitel Inc.,36
AS21713,"AS21713 Bulloch County Rural Telephone Cooperative, Inc. ",36
AS39999,AS39999 Polk County Public Schools,36
AS395004,"AS395004 MotivAction, LLC ",36
AS57843,AS57843 InterLogica Ltd.,36
AS58130,AS58130 rsnet s.r.o.,36
AS50710,AS50710 EarthLink Ltd. Communications&Internet Services,36
AS4382,AS4382 PT. Indonusa System Integrator Prima,36
AS28810,AS28810 World Health Organization (WHO),36
AS44046,AS44046 TverLine Ltd.,36
AS19812,"AS19812 RADIANZ Americas, Inc. ",36
AS262674,AS262674 Conquest Telecomunicações Ltda,36
AS201444,AS201444 ATS AGRIBUSINESS INVESTMENTS LIMITED,36
AS395247,"AS395247 Accruent, LLC ",36
AS30263,AS30263 Cal-Ore Telephone Co.,36
AS213043,AS213043 Idea Gostaran Sabz Sepanta,36
AS50233,AS50233 Department of Information Technology Services (DITS),36
AS44689,AS44689 Ministry Of Higher Education (MOHE),36
AS50455,AS50455 K.A. SCHMERSAL GmbH,36
AS33503,AS33503 Medical College of Wisconsin,36
AS11948,"AS11948 Development Group, Inc ",36
AS33654,"AS33654 Comcast Cable Communications, LLC ",36
AS203592,AS203592 CLOUD & HEAT Technologies GmbH,36
AS8868,AS8868 Khallagh Borhan Market Development for Creative Industries Co,36
AS28708,AS28708 Orange S.A.,36
AS199781,AS199781 IT-Total Sweden AB,36
AS27453,AS27453 Systemax Inc.,36
AS205671,AS205671 MAIN Sp. z o.o.,36
AS49255,AS49255 TeleGlobal Ltd.,36
AS27550,"AS27550 Feynman Group, Inc. ",36
AS210317,AS210317 Municipality of Borlange,36
AS137690,"AS137690 Zaozhuang,Shandong Province, P.R.China. ",36
AS59533,AS59533 Lukjanova Lydia Andreevna PE,36
AS205406,AS205406 Access2.IT Group B.V.,36
AS55664,AS55664 PT Exa Rekatek Prosolusi,36
AS42589,AS42589 UDP Ltd.,36
AS31124,AS31124 Societe Electrique des Forces de l'Aubonne,36
AS32611,"AS32611 MERCEDES-BENZ USA, LLC ",36
AS41842,AS41842 SINERGIYA Ltd.,36
AS202727,AS202727 EVERKO SAS,36
AS393892,AS393892 Mid Century Communications,36
AS131663,AS131663 GIGABYTE,36
AS55555,AS55555 Delion Pty Ltd,36
AS51854,AS51854 IT Business Solutions SRL,36
AS207527,"AS207527 Madern Trading Express, S.L.U. ",36
AS20453,AS20453 Rogers Communications Canada Inc.,36
AS23614,"AS23614 Kochi Systems Co., Ltd. ",36
AS207750,AS207750 Erbacom bvba,36
AS41327,AS41327 Fiber Telecom S.p.A.,36
AS268923,AS268923 L&R Digital Internet LTDA,36
AS48997,AS48997 Stichting Zorgring Noord Holland Noord,36
AS204221,AS204221 ATP-EXODUS SRL,36
AS3134,AS3134 U.S. Agency for International Development,36
AS133538,AS133538 HYPERNODE PTY. LTD.,36
AS197336,AS197336 TELKAB-BIT,36
AS209528,AS209528 Mywebcity Denmark Aps,36
AS31473,AS31473 BearingPoint Technology GmbH,36
AS49215,AS49215 Burgo Group S.p.A,36
AS44483,AS44483 Elektrons K,36
AS19158,AS19158 Zayo Bandwidth,36
AS209593,AS209593 NetForce Ukraine LLC,36
AS43993,AS43993 Grifin Ltd,36
AS51573,AS51573 XLAB razvoj programske opreme in svetovanje d.o.o.,36
AS203231,AS203231 Vanquish Global Trading Ltd,36
AS28295,AS28295 Diagnosticos da America S.A.,36
AS55598,AS55598 Korea Environmental Technology Industry Institute,36
AS205755,AS205755 SDNBUCKS BV,35
AS43851,AS43851 J SEPHTON CONSULTING LIMITED,35
AS15160,AS15160 Bank of Montreal,35
AS48273,AS48273 essensys Ltd,35
AS21708,AS21708 San Diego County Office of Education,35
AS8466,AS8466 Ihsan Dogramaci Bilkent University,35
AS4813,AS4813 China Telecom(Group),35
AS328041,AS328041 Hollywood Sportsbook Holdings (PTY) Ltd,35
AS48187,AS48187 ARABAKO FORU ALDUNDIA / DIPUTACION FORAL DE ALAVA,35
AS50823,AS50823 PBX Hosting Ltd,35
AS39669,AS39669 AVOLO TELECOM SRL,35
AS205998,AS205998 Skytel LLC,35
AS60619,AS60619 TelcoNet Kft.,35
AS14161,"AS14161 Land O'Lakes, Inc. ",35
AS24322,AS24322 HostLink,35
AS24812,AS24812 NPK Home-Net Ltd.,35
AS52851,AS52851 WEBSUL TELECOMUNICACOES LTDA,35
AS17461,AS17461 NSW Department of Commerce,35
AS26471,"AS26471 Stifel, Nicolaus & C ",35
AS13702,AS13702 Ingram Book Group,35
AS29615,AS29615 Associacao Porto Digital,35
AS10998,"AS10998 Bank of America, National Association ",35
AS36294,AS36294 Clark County Computer Connections,35
AS394180,"AS394180 HostBrew, LLC ",35
AS9421,AS9421 eis.net,35
AS44826,AS44826 P.C. NET-C.A.T.V. SRL,35
AS21692,AS21692 Secretaría de la Función Pública,35
AS200896,AS200896 Arpinet LLC,35
AS41354,AS41354 ITS Technology Group Limited,35
AS48323,AS48323 PP Neiron Systems,35
AS30953,AS30953 Niko-2001 LLC,35
AS37675,AS37675 SkyWire (PTY) LTD,35
AS49129,AS49129 LTD CGC Co,35
AS28274,AS28274 ENTERPRISE SERVICES BRASIL SERVICOS DE TECNOLOGIA,35
AS40633,AS40633 LOS ANGELES INTERNET EXCHANGE,35
AS19200,AS19200 Universidade Federal do Rio Grande do Sul,35
AS27297,"AS27297 PG TECHNOLOGY, INC. ",35
AS15958,AS15958 Telenor d.o.o. Beograd,35
AS210163,AS210163 IT JUSTART SPOLKA Z OGRANICZONA ODPOWIEDZIALNOSCIA SPOLKA KOMANDYTOWA,35
AS56454,AS56454 Tilde SIA,35
AS36968,AS36968 Electronic Communications Network (PTY) LTD,35
AS56260,AS56260 PT Pascal Indonesia,35
AS32020,AS32020 Transact Ltd.,35
AS394520,AS394520 The Law Society of Upper Canada,35
AS57860,AS57860 Zencurity ApS,35
AS55853,AS55853 Megatel,35
AS43995,AS43995 Kabeltex B.V.,35
AS47599,AS47599 Adecco It Services SAS,35
AS3281,AS3281 2CLOUD,35
AS15196,AS15196 Maryland Department of Transportation,35
AS50583,AS50583 Index Education SAS,35
AS137872,AS137872 China Mobile Hong Kong Company Limited,35
AS30308,AS30308 Mid-Atlantic Corporate Federal Credit Union,35
AS22848,AS22848 XLIT Ltd.,35
AS26078,AS26078 J.R. Thompson Company,35
AS9946,AS9946 KCTV JEJU BROADCASTING,35
AS15466,AS15466 Defensie Telematica Organisatie,35
AS21366,AS21366 Elisa Oyj,35
AS262144,AS262144 Rayservers GmbH,35
AS10003,"AS10003 Ogaki Cable Television Co.,Inc. ",35
AS138767,AS138767 Laxweb Technologies Pvt. Ltd.,35
AS24210,AS24210 Angkasa Sarana Teknik Komunikasi PT,35
AS38266,AS38266 Vodafone India Ltd.,35
AS395400,AS395400 UNIVERSITY OF GUAM,35
AS206652,AS206652 Ioannis Roditis trading as Greekstream Networks,35
AS54531,AS54531 LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,35
AS22107,AS22107 CollabNet,35
AS132781,AS132781 Unicel Technologies Pvt Ltd,35
AS2549,AS2549 Universidad de Guadalajara,35
AS25412,AS25412 Corporacio Catalana de Mitjans Audiovisuals,35
AS8278,AS8278 Technical University of Crete,35
AS7991,"AS7991 CenturyLink Communications, LLC ",35
AS17539,AS17539 NetSol Connect,35
AS203312,AS203312 Commercial League - National Pfarma Centre JSC,35
AS205614,AS205614 Medialine EuroTrade AG,35
AS38493,"AS38493 Royal Green Online Ltd. Internet Service Provider, Dhaka, ",35
AS11829,"AS11829 Cadence Design Systems, Inc. ",35
AS63264,"AS63264 Alternative Choice Wireless, LLC ",35
AS58180,AS58180 FULLWEBSERVER S.R.L.,35
AS25118,"AS25118 ""Web-Com Plus"" Ltd ",35
AS41103,AS41103 teleBIZZ Ltd,35
AS39894,AS39894 Aufeminin S.A.,35
AS18206,AS18206 VADS Managed Business Internet Service Provider,35
AS15053,AS15053 Roll Global LLC,35
AS41819,AS41819 Dox Sweden AB,35
AS40555,"AS40555 ConnectTo Communications, Inc ",35
AS198217,AS198217 Nibe AB,35
AS26664,AS26664 BECU,35
AS42397,AS42397 Bunea TELECOM SRL,35
AS207348,AS207348 Tehnoline Telekom d.o.o.,35
AS39205,AS39205 Exclusiv Telecom SRL,35
AS45433,AS45433 Kappa Internet Services Private Limited,35
AS196945,AS196945 Microbase PC,35
AS49779,AS49779 Joint-Stock Company Investpribor,35
AS393657,AS393657 Colorado Mesa University,35
AS2210,AS2210 Renater,35
AS263063,AS263063 TICKET SERVICOS S/A,35
AS35177,AS35177 PJSC Rostelecom,35
AS43843,AS43843 BrianTel SRL,35
AS33459,AS33459 EVAULT INCORPORATED,35
AS53266,AS53266 DFN Systems,35
AS13507,AS13507 Sears Holdings Corporation,35
AS39891,AS39891 Saudi Telecom Company JSC,35
AS14071,AS14071 PQ Corporation,35
AS2015,"AS2015 Msen, Inc. ",35
AS202527,AS202527 AOREL TECHNOLOGY INVESTMENTS LLC,35
AS202715,AS202715 Al Naboodah Group Enterprises LLC,35
AS39747,"AS39747 TOV ""Gipokrat"" ",35
AS32393,AS32393 Brown Dog Networks,35
AS33892,"AS33892 The municipal enterprise ""Severskelektrosviaz"" ",35
AS63417,"AS63417 Perfect World Entertainment, Inc. ",35
AS139195,AS139195 Seans Media Pvt Ltd,35
AS42235,AS42235 INTRA DATA COMMUNICATION,35
AS24677,AS24677 TNS Group Holdings Limited,35
AS59413,AS59413 VPG SAS,35
AS205702,AS205702 Get-Net LLC,35
AS29875,AS29875 Clinical Pathology Laboratories,35
AS16055,AS16055 AADD GmbH,35
AS208684,AS208684 BHA CONSEIL SARL,35
AS264353,AS264353 Catalão Bandnet Serviços Multimídia LTDA - ME,35
AS50451,AS50451 Department of informatisation and development of Telecommunication Technologies of the Novosibirsk Region,35
AS50577,AS50577 Intelsc Ltd.,35
AS205915,AS205915 Pinkroccade HealthCare B.V.,35
AS23872,AS23872 delDSL Internet Pvt. Ltd.,35
AS14661,AS14661 Laurentian University,35
AS28724,AS28724 JSC Softline,35
AS46642,AS46642 TekTera,35
AS25905,"AS25905 FireServe, LLC ",35
AS1224,AS1224 National Center for Supercomputing Applications,35
AS394814,AS394814 ISP4Life INC,35
AS42334,AS42334 Broadband Plus S.a.l.,35
AS54139,AS54139 Connexio.ca,35
AS12335,AS12335 Tario Communications LLC,35
AS196655,AS196655 Nivos Energia Oy,35
AS4818,AS4818 DiGi Telecommunications Sdn. Bhd.,35
AS196798,AS196798 Mifril+ LLC,35
AS49697,AS49697 Joey Julian Koenig,35
AS26611,AS26611 COMCEL S.A.,35
AS60218,AS60218 IT8 - Informacni technologie s.r.o.,35
AS25837,AS25837 DATALINK INFORMATION TECHNOLOGIES INC.,35
AS43826,AS43826 CSIT LLC,35
AS13907,AS13907 NCR Corporation,35
AS3311,AS3311 Tamkeen Technologies LLC,35
AS26421,AS26421 Ponderosa Cablevision,35
AS5421,"AS5421 Sofia University ""St. Kliment Ohridski"" ",35
AS204995,AS204995 RTB HOUSE S.A.,35
AS393888,"AS393888 SQUARETRADE, INC. ",35
AS52875,AS52875 M.I.MONTREAL INFORMATICA LTDA,35
AS14803,AS14803 HERE North America LLC,35
AS205730,AS205730 Netflex B.V.,35
AS44347,AS44347 Limited Company SiNT,34
AS14106,AS14106 Taylor Electric Cooperative Inc,34
AS46081,AS46081 Food Donation Connection,34
AS61715,AS61715 UP Brasil Administração e Serviços Ltda,34
AS46002,AS46002 PHIS,34
AS5531,"AS5531 ""Tez Tour"", Ltd. ",34
AS27539,AS27539 West River Telecommunications Cooperative,34
AS18393,"AS18393 Java Online, PT. ",34
AS52283,AS52283 Aginet SA,34
AS2941,"AS2941 OnePartner, LLC ",34
AS20978,AS20978 TT Mobil Iletisim Hizmetleri A.S,34
AS42548,AS42548 PJSC Rostelecom,34
AS34058,AS34058 Limited Liability Company lifecell,34
AS7142,AS7142 TNI PARTNERS,34
AS197766,AS197766 SL-NET s.c.,34
AS34746,AS34746 AXA Insurance UK plc,34
AS25136,AS25136 Portima,34
AS51053,AS51053 Berufsgenossenschaft fuer Transport und Verkehrswirtschaft,34
AS36486,"AS36486 AMTOTE INTERNATIONAL, INC. ",34
AS50367,AS50367 OOO BENET,34
AS201167,AS201167 Caspian Telecom LLC,34
AS31293,AS31293 ITNS GLOBAL EOOD,34
AS135356,AS135356 CN CARE NETWORK LTD,34
AS396986,AS396986 Bytedance Inc.,34
AS47363,AS47363 Yunta Ltd.,34
AS31072,AS31072 Municipal Enterprise City Information Centre,34
AS41818,AS41818 SMART InterComp SRL,34
AS28145,AS28145 RLINE - Soluções Inteligentes,34
AS48864,AS48864 Centro Municipal de Informatica de Malaga,34
AS12580,AS12580 Euvic Solutions S.A.,34
AS135183,AS135183 YFI BROADBAND,34
AS41314,AS41314 ECO TRADE Sp. z o. o,34
AS43082,AS43082 ServerSpace Limited,34
AS394453,AS394453 Ensono LP,34
AS13566,AS13566 Upper Columbia Conference / SDA,34
AS41867,AS41867 Geonic.NET Ltd.,34
AS138997,AS138997 Eons Data Communications Limited,34
AS135952,AS135952 VPS Securities Joint Stock Company,34
AS204839,AS204839 KONICA MINOLTA BUSINESS SOLUTIONS DENMARK A/S,34
AS137250,AS137250 AUS-IP Services,34
AS19592,AS19592 3Cinteractive,34
AS32092,AS32092 Altair Advanced Industries,34
AS26211,"AS26211 Proofpoint, Inc. ",34
AS19800,AS19800 Grant County Public Utility District,34
AS265005,AS265005 IPWORKS SISTEMAS LTDA ME,34
AS7257,"AS7257 Premiere Global Services, Inc. ",34
AS49628,AS49628 LLC Skytel,34
AS60688,AS60688 CSP Partnership,34
AS197323,AS197323 B & P Fund service AB,34
AS51973,AS51973 Koltushsky Internet Ltd,34
AS198938,AS198938 Stone Computers AD,34
AS17592,AS17592 Industrial Bank of Korea,34
AS36432,AS36432 Mirror Plus Technologies Inc.,34
AS61050,AS61050 Innova Engineering SRL,34
AS19998,"AS19998 TA CHEN INTERNATIONAL, INC. ",34
AS209272,AS209272 Alviva Holding Limited,34
AS41789,AS41789 LLC Teledyne Systems Limited,34
AS49107,AS49107 Telko JSC,34
AS11073,AS11073 Minnesota Public Radio,34
AS206021,AS206021 Wirtschaftskammer Steiermark,34
AS197550,"AS197550 Internet4you.cz, spol. s r.o. ",34
AS56624,AS56624 Petr Kadanik,34
AS14708,AS14708 WebHost Chile S.A.,34
AS28370,AS28370 GUIFAMI Informática Ltda.,34
AS51382,AS51382 Ing. Leos Janouch,34
AS50563,AS50563 Onlycable Comunicaciones S.L.,34
AS59675,AS59675 mywire Datentechnik GmbH,34
AS51360,AS51360 CREDIT EUROPE BANK Ltd,34
AS25898,"AS25898 Full Sail, Inc. ",34
AS53110,AS53110 SYSTEMSFOX PRESTACAO DE SERVICOS EIRELI,34
AS61311,AS61311 ProfiGroup Lukasz Grzelak,34
AS16203,AS16203 NCG Banco,34
AS22238,AS22238 Defense Advanced Research Projects Agency(DARPA),34
AS33003,"AS33003 The Tri-County Telephone Association, Inc. ",34
AS39771,AS39771 Renault Trucks SAS,34
AS38500,AS38500 PT. Cross Network Indonesia,34
AS23209,AS23209 Virginia Housing Development Authority,34
AS263478,AS263478 Renard Mendes Batista,34
AS265662,AS265662 TLINK SPA,34
AS25224,AS25224 STS Invest Holding AD,34
AS198028,AS198028 OOO BG Market,34
AS16284,AS16284 Vodacom Business Africa (Nigeria) Limited,34
AS60951,AS60951 SMS.AT mobile internet services gmbh,34
AS49528,AS49528 MARCIN MALOLEPSZY @ALFANET,34
AS44702,AS44702 JORDAN TV CABLE & INTERNET SERVICES CO,34
AS46551,AS46551 Michigan State University Federal Credit Union,34
AS33096,AS33096 Bow Valley College,34
AS22985,AS22985 University of Louisiana at Lafayette,34
AS206333,AS206333 Atlanta LLC,34
AS202321,AS202321 Institut National de l'Audiovisuel,34
AS18692,AS18692 Neuberger Berman,34
AS43949,AS43949 Marsh Limited,34
AS28631,AS28631 Banrisul - Banco do Estado do Rio Grande do Sul,34
AS25306,AS25306 IsIran,34
AS23104,"AS23104 AMERICAN TIRE DISTRIBUTORS, INC. ",34
AS52569,AS52569 Tribunal Regional do Trabalho da 2a Regiao,34
AS58553,AS58553 PT 3D Tech,34
AS56307,"AS56307 ac3, Australian Centre for Advanced Computing and Communications ",34
AS51933,AS51933 Alchimie SAS,34
AS397422,AS397422 MINET,34
AS51190,AS51190 Piranya JSC,34
AS16501,AS16501 i2c Incorporated,34
AS98,AS98 The Rockefeller University,34
AS49166,AS49166 LLC Sakh.TV,34
AS11606,AS11606 Alteva Inc,34
AS39574,AS39574 Minet s.r.o.,34
AS16790,AS16790 TransNational Bank Card,34
AS21079,AS21079 Oesterreichische Kontrollbank Aktiengesellschaft,34
AS2641,AS2641 The Scripps Research Institute,34
AS33987,AS33987 Netway ltd,34
AS199567,AS199567 Fr. Sauter AG,34
AS201112,AS201112 Infoservis LLC.,34
AS203894,AS203894 Arvato Supply Chain Solutions SE,34
AS27007,"AS27007 Automatic Data Processing, Inc. ",34
AS48004,AS48004 PE Tsibrankov Konstantin Igorevich,34
AS28294,AS28294 Minas Gerais Telecomunicações Ltda ME,34
AS16593,AS16593 First Merchants Corporation,34
AS48537,AS48537 Nova Communication SRL,34
AS28883,AS28883 Oy Samlink Ab,34
AS31973,AS31973 Wisconsin Physicians Service Insurance Corp.,34
AS1888,AS1888 Stichting Centrum voor Wiskunde en Informatica,34
AS20588,AS20588 Forschungsverbund Berlin e.V.,34
AS26043,AS26043 National Education Association,34
AS15718,AS15718 Tesserakt Inc.,34
AS39244,AS39244 Teqnobase,34
AS397336,AS397336 Virtual Sprout,34
AS7539,AS7539 National Center for High-performance Computing,34
AS36213,"AS36213 DreamWorks Animation SKG, Inc. ",34
AS201997,AS201997 MCOM-NET s.r.o.,34
AS21902,AS21902 West Central Telephone Assn,34
AS34002,AS34002 Interxion France S.A.,34
AS57815,AS57815 Netergy Expert Sistems SRL,34
AS133695,AS133695 Wefe Technology Pvt Ltd,34
AS13838,AS13838 Emerson College,34
AS7251,AS7251 ThreatTrack Security,34
AS39886,AS39886 Nomotech SAS,34
AS34326,AS34326 SIA CSC TELECOM,34
AS201907,AS201907 LLC SPUTNIK,34
AS135600,AS135600 Whiz Communications Pte Ltd,34
AS23058,AS23058 Discovery Health,34
AS47545,AS47545 Verkis hf,34
AS43842,AS43842 Malam Team Ltd.,34
AS42676,AS42676 Joint Stock Company Smartkom,34
AS25122,AS25122 GULFSATCOMMUNICATIONS COMPANY K.S.C.,34
AS15568,AS15568 European Bank for Reconstruction and Development,34
AS59730,AS59730 Demos Telecom LLC,34
AS29019,AS29019 Morningstar Europe Limited,34
AS16210,AS16210 WIIT S.p.A.,34
AS2912,AS2912 Citicorp,34
AS63961,AS63961 Bangladesh Research and Education Network (BdREN),34
AS53087,AS53087 TELY Ltda.,34
AS262542,AS262542 Speakers Projetos e Execução em Audio Ltda,34
AS32341,AS32341 HIMSS,34
AS39365,AS39365 Microlines SIA,34
AS26259,AS26259 Telegia,34
AS51262,AS51262 Internet Group AG,34
AS28262,AS28262 INTERNEXO LTDA.,34
AS26769,AS26769 Bandcon,34
AS9871,AS9871 Gyeong Sang Buk-Do Office of Education,34
AS19935,AS19935 CRRS-TV,34
AS56557,AS56557 Department of Digital Development of the Voronezh region,34
AS20009,AS20009 The City of Wadsworth,34
AS52873,AS52873 SOFTDADOS CONECTIVIDADE,34
AS55091,AS55091 Layer 3 Communications,34
AS61165,AS61165 UMOS LLC,34
AS44417,AS44417 JSC Neotelecom,34
AS20549,AS20549 State Educational Enterprise of Higher Professional Education Moscow Power Engineering Institute (Technical University),34
AS25674,AS25674 Excel Telecommunications,34
AS139961,AS139961 PT Wizzy Smart Technology,34
AS18750,AS18750 Lexicom Ltd.,34
AS13078,"AS13078 Computer Technologies Institute,ltd ",34
AS42048,AS42048 Siberian Federal University,34
AS33354,AS33354 PORT AUTHORITY OF New York and New Jersey,34
AS199715,AS199715 MSI Telekom Sp. z o.o. Sp. k.,34
AS7312,AS7312 FDM4 International Inc.,34
AS52312,AS52312 TV MUSIC HOUSE JUJUY,34
AS200661,AS200661 OPERADORA DE NUEVOS SISTEMAS DE COMUNICACION SLU,34
AS11183,AS11183 Mount Horeb Telephone Co,34
AS45896,AS45896 Mobifone Global JSC,34
AS200580,AS200580 Netzweck gmbh,34
AS201139,AS201139 Alavuden Kaupunki,34
AS18558,AS18558 Riverside County Office of Education,34
AS11584,AS11584 New York City Health & Hospitals Corporation,34
AS77,AS77 Johns Hopkins University Applied Physics Laboratory,34
AS51396,AS51396 GoodNet LLC,34
AS196705,AS196705 Ardinvest LTD,34
AS133246,AS133246 softnet network,34
AS196739,AS196739 Success Ltd,34
AS51823,AS51823 Microtalk Telecommunications Limited,33
AS207727,AS207727 Asbjorn Sloth Tonnesen trading as a5n,33
AS47156,AS47156 Malnet LTD.,33
AS9274,AS9274 Pusan National University,33
AS27526,AS27526 Endai Corporation,33
AS42830,AS42830 STK TV SAT 364,33
AS395945,AS395945 Holland Board of Public Works,33
AS21555,AS21555 LAUREL HIGHLAND TELEPHONE COMPANY,33
AS19554,AS19554 Open Text Corporation,33
AS138466,AS138466 DataMossa,33
AS201873,AS201873 FMO Solutions,33
AS46063,AS46063 PT.Graha Telekomunikasi Indonesia,33
AS47322,AS47322 Alior Bank S.A.,33
AS132519,AS132519 Sikka Cable,33
AS17680,AS17680 SCSK Corporation,33
AS32478,AS32478 IT Vocal LLC,33
AS42187,AS42187 Regional Information Technologies Ltd.,33
AS58350,AS58350 PHU Classcom Sp. z o.o.,33
AS197875,"AS197875 UNIPETROL RPA, s.r.o. ",33
AS202917,AS202917 Cigna HLA Technology Services Company Ltd,33
AS63914,AS63914 SB TEL ENTERPRISES LIMITED,33
AS36326,AS36326 Techwebhosting Internet Solutions LLC,33
AS27585,"AS27585 Weil, Gotshal & Manges LLP ",33
AS39736,"AS39736 ICT Support, s.r.o. ",33
AS34339,AS34339 Centrum Przetwarzania Danych Ministerstwa Finansow,33
AS51086,AS51086 SCATPLUS Ltd.,33
AS28088,AS28088 Inversiones Apolo S.A. de C.V.,33
AS20918,AS20918 PI Informatik GmbH,33
AS18596,AS18596 Madison Telephone Company,33
AS209453,AS209453 GANDI SAS,33
AS39173,AS39173 DST Financial Services International Limited,33
AS38450,AS38450 Ministry of Infomation Communication Technology,33
AS14021,AS14021 Pennsylvania State Employees Credit Union,33
AS209936,AS209936 Databalance Services B.V.,33
AS397305,AS397305 FMCTC,33
AS36998,AS36998 Sudanese Mobile Telephone (ZAIN) Co Ltd,33
AS51509,AS51509 NEO IT d.o.o.,33
AS26967,"AS26967 Digium Cloud Services, LLC ",33
AS197197,AS197197 M.NET STUDENKA s. r. o.,33
AS38984,AS38984 m9com Ltd.,33
AS208397,AS208397 INFOSTROY LLC,33
AS20846,"AS20846 UAB ""Parabole"" ",33
