Rank,ASN,Name,Country,Online,Offline,Average Reaction Time
4129,AS27659,AS27659 Ingenieria e Informatica Asociada Lt ... ,- CL,0,15,"1 month, 28 days, 11 hours, 16 minutes"
4130,AS11014,AS11014 CPS,- AR,0,10,"1 month, 28 days, 13 hours, 24 minutes"
4131,AS38949,AS38949 TRESTEL-,- SK,0,21,"1 month, 28 days, 14 hours, 41 minutes"
4132,AS8717,AS8717 SPECTRUMNET,- BG,5,9,"1 month, 28 days, 16 hours, 6 minutes"
4133,AS24163,AS24163 UBBNET-AS-TW UNION BROADBAND NETWORK ... ,- TW,0,2,"1 month, 28 days, 16 hours, 25 minutes"
4134,AS52402,AS52402 INTERCITY COMUNICACIONES S.A.,- AR,0,1,"1 month, 28 days, 18 hours, 20 minutes"
4135,AS37693,AS37693 TUNISIANA,- TN,0,9,"1 month, 28 days, 18 hours, 33 minutes"
4136,AS35654,AS35654 CORESNET,- BG,0,2,"1 month, 28 days, 20 hours, 58 minutes"
4137,AS264171,AS264171 globalnet.rt telecomunicacoes ltda m ... ,- BR,0,1,"1 month, 29 days, 4 hours, 21 minutes"
4138,AS49056,AS49056 INEL-AS-,- MK,0,4,"1 month, 29 days, 5 hours, 30 minutes"
4139,AS45317,"AS45317 JATARA-AS-ID Jaringan Lintas Utara, ... ",- ID,0,1,"1 month, 29 days, 5 hours, 55 minutes"
4140,AS27738,AS27738 Ecuadortelecom S.A.,- EC,0,1,"1 month, 29 days, 6 hours, 35 minutes"
4141,AS196713,AS196713 ABANSYS_AND_HOSTYTEC-AS C./ Charles ... ,- ES,5,99,"1 month, 29 days, 10 hours, 22 minutes"
4142,AS11921,AS11921 SECRELNET INFORMATICA LTDA,- BR,0,13,"1 month, 29 days, 14 hours, 45 minutes"
4143,AS20115,AS20115 CHARTER-20115,- US,8,44,"1 month, 29 days, 16 hours, 52 minutes"
4144,AS17854,AS17854 CABLELINE-AS-KR Tbroad jeonju broadc ... ,- KR,0,3,"2 months, 0 days, 0 hours, 19 minutes"
4145,AS3238,AS3238 ALCOM,- AX,0,11,"2 months, 0 days, 2 hours, 46 minutes"
4146,AS54600,AS54600 PEGTECHINC,- US,0,52,"2 months, 0 days, 6 hours, 9 minutes"
4147,AS6799,AS6799 OTENET-GR Athens - Greece,- GR,1,17,"2 months, 0 days, 7 hours, 34 minutes"
4148,AS1267,AS1267 ASN-WINDTRE IUNET,- IT,3,39,"2 months, 0 days, 7 hours, 56 minutes"
4149,AS42610,AS42610 NCNET-AS,- RU,1,4,"2 months, 0 days, 8 hours, 4 minutes"
4150,AS29486,AS29486 WEBHUSET-AS,- DE,1,34,"2 months, 0 days, 9 hours, 45 minutes"
4151,AS7616,"AS7616 JINET-BKK-AS-AP Jasmine Internet Co, ... ",- TH,1,9,"2 months, 0 days, 10 hours, 27 minutes"
4152,AS53116,AS53116 Informatica de Municipios Associados ... ,- BR,0,2,"2 months, 0 days, 13 hours, 7 minutes"
4153,AS23930,"AS23930 IPVG-AS-AP IP-Converge Data Center, ... ",- PH,0,17,"2 months, 0 days, 15 hours, 22 minutes"
4154,AS47217,AS47217 PLANETEL,- IT,0,2,"2 months, 0 days, 17 hours, 50 minutes"
4155,AS9125,AS9125 ORIONTELEKOM-AS,- RS,1,53,"2 months, 0 days, 18 hours, 8 minutes"
4156,AS16713,AS16713 NOANET-WA,- US,0,1,"2 months, 0 days, 20 hours, 2 minutes"
4157,AS4804,AS4804 MPX-AS Microplex PTY LTD,- AU,0,3,"2 months, 1 days, 2 hours, 24 minutes"
4158,AS35322,AS35322 CARO-AS,- RO,0,3,"2 months, 1 days, 11 hours, 43 minutes"
4159,AS55990,AS55990 HWCSNET Huawei Cloud Service data ce ... ,- CN,0,35,"2 months, 1 days, 14 hours, 15 minutes"
4160,AS52607,AS52607 Irmaos Giotto Oliveira & Cia.Ltda.,- BR,0,1,"2 months, 1 days, 14 hours, 56 minutes"
4161,AS200719,AS200719 MISSDOMAIN,- SE,0,6,"2 months, 1 days, 16 hours, 4 minutes"
4162,AS21804,AS21804 ACCESS-SK,- CA,0,1,"2 months, 1 days, 19 hours, 21 minutes"
4163,AS35706,AS35706 NAO,- SE,0,3,"2 months, 1 days, 19 hours, 31 minutes"
4164,AS5413,AS5413 AS5413,- GB,0,10,"2 months, 2 days, 1 hours, 44 minutes"
4165,AS49342,AS49342 SPEEDYLINE,- RU,0,3,"2 months, 2 days, 7 hours, 52 minutes"
4166,AS38611,AS38611 BENDIGOTELCO-AS-AP Bendigo Community ... ,- AU,0,1,"2 months, 2 days, 12 hours, 19 minutes"
4167,AS57033,AS57033 ALTAIR-POKROVSK-AS,- UA,0,1,"2 months, 2 days, 14 hours, 18 minutes"
4168,AS131447,AS131447 POP-IDC-TH POPIDC powered by CSLoxin ... ,- TH,0,43,"2 months, 2 days, 14 hours, 45 minutes"
4169,AS28006,AS28006 CORPORACION NACIONAL DE TELECOMUNICA ... ,- EC,6,26,"2 months, 2 days, 20 hours, 59 minutes"
4170,AS42216,AS42216 ALAPLI-TEKNOLOJI WWW.INTERNETSAHIBI. ... ,- TR,2,6,"2 months, 3 days, 1 hours, 28 minutes"
4171,AS36997,AS36997 INFOCOM-,- UG,1,4,"2 months, 3 days, 1 hours, 47 minutes"
4172,AS8402,AS8402 CORBINA-AS OJSC _Vimpelcom_,- RU,0,14,"2 months, 3 days, 3 hours, 54 minutes"
4173,AS45942,AS45942 SIKKANET-AS-AP Sikka Broadband Pvt. ... ,- IN,0,1,"2 months, 3 days, 5 hours, 14 minutes"
4174,AS36850,AS36850 UNC-CH,- US,0,20,"2 months, 3 days, 8 hours, 53 minutes"
4175,AS49931,AS49931 SITKOM-AS,- CZ,0,1,"2 months, 3 days, 12 hours, 1 minutes"
4176,AS205192,AS205192 OMURTECH,- TR,0,2,"2 months, 3 days, 14 hours, 35 minutes"
4177,AS15774,AS15774 TTK-RTL Retail,- RU,0,5,"2 months, 3 days, 18 hours, 29 minutes"
4178,AS20956,AS20956 STYLECOM-AS,- BG,0,6,"2 months, 3 days, 19 hours, 15 minutes"
4179,AS134542,AS134542 UNICOM-GUIAN China Unicom IP network ... ,- CN,0,1,"2 months, 3 days, 22 hours, 22 minutes"
4180,AS38283,AS38283 CHINANET-SCIDC-AS-AP CHINANET SiChua ... ,- CN,8,125,"2 months, 3 days, 23 hours, 23 minutes"
4181,AS5578,"AS5578 AS-BENESTRA Bratislava, Slovak Repub ... ",- SK,2,59,"2 months, 3 days, 23 hours, 43 minutes"
4182,AS14638,AS14638 LCPRL,- PR,0,3,"2 months, 4 days, 0 hours, 0 minutes"
4183,AS56482,AS56482 LYLTV-AS Sos. Calarasi-Fetesti,- RO,0,1,"2 months, 4 days, 2 hours, 44 minutes"
4184,AS51747,AS51747 INTERNETBOLAGET,- SE,0,17,"2 months, 4 days, 3 hours, 46 minutes"
4185,AS9416,AS9416 MULTIMEDIA-AS-AP Hoshin Multimedia C ... ,- TW,21,56,"2 months, 4 days, 4 hours, 12 minutes"
4186,AS61204,AS61204 NET-TV-AS Aleea Lalelelor Nr 15,- RO,0,1,"2 months, 4 days, 10 hours, 52 minutes"
4187,AS25406,AS25406 SPLIUS-AS,- LT,4,2,"2 months, 4 days, 11 hours, 56 minutes"
4188,AS34723,"AS34723 RNT-AS Str Inclinata 1-3, Sector 5, ... ",- RO,0,1,"2 months, 4 days, 12 hours, 43 minutes"
4189,AS137342,AS137342 IDNIC-KOMINFOTANGSEL-AS-ID DISKOMINF ... ,- ID,0,4,"2 months, 4 days, 12 hours, 44 minutes"
4190,AS198356,AS198356 ASSKYNET,- UA,0,1,"2 months, 4 days, 13 hours, 9 minutes"
4191,AS57758,AS57758 CVO-AS,- NL,0,8,"2 months, 4 days, 13 hours, 29 minutes"
4192,AS134271,AS134271 JKMINFO-AS-IN JKM Infotech,- IN,0,2,"2 months, 4 days, 19 hours, 26 minutes"
4193,AS3064,AS3064 AFFINITY-FTL,- US,9,159,"2 months, 4 days, 20 hours, 10 minutes"
4194,AS135217,AS135217 PEAKAIR-AS Peak Air Pvt Ltd,- IN,0,1,"2 months, 4 days, 23 hours, 36 minutes"
4195,AS42331,AS42331 FREEHOST,- UA,0,154,"2 months, 5 days, 3 hours, 16 minutes"
4196,AS52527,AS52527 IWNET TELECOM LTDA ME,- BR,0,1,"2 months, 5 days, 4 hours, 23 minutes"
4197,AS6866,AS6866 CYTA-NETWORK Internet Services,- CY,2,6,"2 months, 5 days, 6 hours, 9 minutes"
4198,AS262532,AS262532 VAS Freitas Servicos de Internet Ltd ... ,- BR,0,1,"2 months, 5 days, 12 hours, 11 minutes"
4199,AS33491,AS33491 COMCAST-33491,- US,0,7,"2 months, 5 days, 12 hours, 13 minutes"
4200,AS3215,AS3215 France Telecom - Orange,- FR,2,34,"2 months, 5 days, 12 hours, 31 minutes"
4201,AS31357,AS31357 TOMICA-AS Tomsk Information and Cons ... ,- RU,0,1,"2 months, 5 days, 13 hours, 3 minutes"
4202,AS6079,AS6079 RCN-AS,- US,0,5,"2 months, 5 days, 16 hours, 51 minutes"
4203,AS60068,AS60068 CDN77,- NL,0,1,"2 months, 5 days, 21 hours, 46 minutes"
4204,AS137687,AS137687 CHINATELECOM-HENAN-LUOYANG-IDC Luoya ... ,- CN,0,5,"2 months, 5 days, 23 hours, 17 minutes"
4205,AS17506,AS17506 UCOM ARTERIA Networks Corporation,- JP,0,8,"2 months, 5 days, 23 hours, 42 minutes"
4206,AS42314,AS42314 FUSION,- PS,0,2,"2 months, 6 days, 3 hours, 57 minutes"
4207,AS135735,AS135735 VILITE-AS Vilite Multimedia Private ... ,- IN,0,6,"2 months, 6 days, 17 hours, 40 minutes"
4208,AS51423,AS51423 ASSOLO,- CH,0,1,"2 months, 6 days, 18 hours, 10 minutes"
4209,AS135484,AS135484 BEST-AS-ID PT. Bentang Selaras Tekno ... ,- ID,0,4,"2 months, 6 days, 19 hours, 48 minutes"
4210,AS5650,AS5650 FRONTIER-FRTR,- US,5,19,"2 months, 6 days, 20 hours, 44 minutes"
4211,AS12418,AS12418 QUANTUM,- RU,1,1,"2 months, 7 days, 3 hours, 3 minutes"
4212,AS56300,AS56300 MYREPUBLIC-SG MyRepublic Ltd.,- SG,0,2,"2 months, 7 days, 5 hours, 41 minutes"
4213,AS58290,AS58290 TRANSMEDIA-AS,- RU,0,12,"2 months, 7 days, 7 hours, 43 minutes"
4214,AS23889,AS23889 MauritiusTelecom,- MU,0,4,"2 months, 7 days, 9 hours, 54 minutes"
4215,AS9794,AS9794 DNET-ID-AP PT. Core Mediatech (D-NET ... ,- ID,0,7,"2 months, 7 days, 10 hours, 13 minutes"
4216,AS39494,AS39494 RU-CENTER-AS,- RU,0,9,"2 months, 7 days, 11 hours, 54 minutes"
4217,AS17974,AS17974 TELKOMNET-AS2-AP PT Telekomunikasi I ... ,- ID,5,123,"2 months, 7 days, 12 hours, 50 minutes"
4218,AS855,AS855 CANET-ASN-4,- CA,0,1,"2 months, 7 days, 15 hours, 18 minutes"
4219,AS38091,AS38091 HELLONET-AS-KR LG HelloVision Corp.,- KR,0,1,"2 months, 7 days, 17 hours, 8 minutes"
4220,AS204818,AS204818 HOSTEUR-NET-CORE Hosteur NETWORK COR ... ,- FR,3,80,"2 months, 7 days, 20 hours, 16 minutes"
4221,AS6535,AS6535 Telmex Servicios Empresariales S.A.,- CL,1,1,"2 months, 7 days, 23 hours, 9 minutes"
4222,AS15997,AS15997 ITSA ITSA Autonomous System,- PL,0,1,"2 months, 8 days, 1 hours, 55 minutes"
4223,AS205952,AS205952 RUSONYX-AERO,- RU,3,8,"2 months, 8 days, 3 hours, 1 minutes"
4224,AS812,AS812 ROGERS-COMMUNICATIONS,- CA,0,11,"2 months, 8 days, 4 hours, 42 minutes"
4225,AS36647,AS36647 YAHOO-GQ1,- US,0,3,"2 months, 8 days, 5 hours, 45 minutes"
4226,AS35470,AS35470 XL-AS,- NL,3,24,"2 months, 8 days, 6 hours, 48 minutes"
4227,AS18450,AS18450 WEBNX,- US,0,50,"2 months, 8 days, 9 hours, 6 minutes"
4228,AS131596,AS131596 TBCOM-NET TBC,- TW,14,30,"2 months, 8 days, 11 hours, 51 minutes"
4229,AS268323,AS268323 AZZA TELECOM SERVICOS EM TELECOMUNIC ... ,- BR,0,1,"2 months, 8 days, 19 hours, 40 minutes"
4230,AS12975,AS12975 PALTEL-AS PALTEL Autonomous System,- PS,0,5,"2 months, 8 days, 20 hours, 9 minutes"
4231,AS50463,AS50463 TRIPLEC-ASN,- IL,0,5,"2 months, 8 days, 22 hours, 55 minutes"
4232,AS8359,AS8359 MTS,- RU,4,2,"2 months, 9 days, 0 hours, 5 minutes"
4233,AS135920,AS135920 EHOST-AS-VN Ehost software company l ... ,- VN,0,7,"2 months, 9 days, 1 hours, 28 minutes"
4234,AS38030,AS38030 ALAP-AS-BD ALAP COMMUNICATION LTD. D ... ,- BD,0,2,"2 months, 9 days, 5 hours, 11 minutes"
4235,AS133652,AS133652 ZAPBYTES-AS-IN Zapbytes Technologies ... ,- IN,0,2,"2 months, 9 days, 7 hours, 51 minutes"
4236,AS4618,AS4618 INET-TH-AS Internet Thailand Company ... ,- TH,7,66,"2 months, 9 days, 9 hours, 30 minutes"
4237,AS26554,AS26554 US-SIGNAL,- US,0,4,"2 months, 9 days, 10 hours, 31 minutes"
4238,AS43343,AS43343 ARYASAT Arya Sepehr Ettelarasan Tehr ... ,- IR,0,3,"2 months, 9 days, 13 hours, 55 minutes"
4239,AS9318,AS9318 SKB-AS SK Broadband Co Ltd,- KR,89,614,"2 months, 9 days, 15 hours, 37 minutes"
4240,AS4662,AS4662 QTCN-ASN1 GCNet (Reach & Range Inc.) ... ,- TW,5,12,"2 months, 9 days, 16 hours, 26 minutes"
4241,AS4812,AS4812 CHINANET-SH-AP China Telecom (Group) ... ,- CN,21,89,"2 months, 9 days, 17 hours, 33 minutes"
4242,AS202391,AS202391 AFRARASA,- IR,0,6,"2 months, 9 days, 23 hours, 31 minutes"
4243,AS28683,AS28683 BENINTELECOM,- BJ,0,1,"2 months, 10 days, 7 hours, 48 minutes"
4244,AS131775,AS131775 IDNIC-JALANET-AS-ID PT. Jupiter Jala ... ,- ID,1,32,"2 months, 10 days, 8 hours, 18 minutes"
4245,AS24523,AS24523 ORION-AS-ID Orion Cyber Internet,- ID,0,2,"2 months, 10 days, 8 hours, 36 minutes"
4246,AS29357,AS29357 WATANIYATELECOM-AS,- KW,0,1,"2 months, 10 days, 15 hours, 32 minutes"
4247,AS267186,AS267186 NTELTELECOM - L AGENOR DE MELO - ME,- BR,0,1,"2 months, 10 days, 20 hours, 18 minutes"
4248,AS4922,AS4922 SHENTEL,- US,0,1,"2 months, 10 days, 20 hours, 31 minutes"
4249,AS50512,AS50512 BARNAUL-AS,- RU,0,2,"2 months, 10 days, 23 hours, 30 minutes"
4250,AS35004,AS35004 NETGRUP,- UA,0,5,"2 months, 11 days, 1 hours, 31 minutes"
4251,AS12556,AS12556 internet-solutions-ke,- KE,0,5,"2 months, 11 days, 3 hours, 10 minutes"
4252,AS137449,AS137449 SKYNETCHOWMUHANI-AS-AP SKYNET CHOWMU ... ,- BD,0,1,"2 months, 11 days, 5 hours, 36 minutes"
4253,AS262775,AS262775 TECHS TECNOLOGIA EM HARDWARE E SOFTW ... ,- BR,0,24,"2 months, 11 days, 8 hours, 5 minutes"
4254,AS56995,AS56995 NETSTREAM,- PS,0,1,"2 months, 11 days, 8 hours, 43 minutes"
4255,AS134705,AS134705 ITACE-AS-AP Itace International Limi ... ,- HK,2,6,"2 months, 11 days, 11 hours, 35 minutes"
4256,AS6702,"AS6702 APEXNCC-AS Gagarina avenue, building ... ",- UA,0,1,"2 months, 11 days, 12 hours, 23 minutes"
4257,AS9335,AS9335 CAT-CLOUD-AP CAT Telecom Public Comp ... ,- TH,4,92,"2 months, 11 days, 13 hours, 33 minutes"
4258,AS41925,AS41925 CHEL-FACTORIAL-INTERNET,- RU,0,1,"2 months, 11 days, 16 hours, 48 minutes"
4259,AS203131,AS203131 EC-PHOSAGRO,- RU,0,1,"2 months, 11 days, 19 hours, 16 minutes"
4260,AS56067,AS56067 METRABYTE-TH 453 Ladplacout Jorakhae ... ,- TH,4,79,"2 months, 11 days, 20 hours, 12 minutes"
4261,AS59600,AS59600 ATLAS-TELECOM-AS,- RU,1,1,"2 months, 12 days, 1 hours, 38 minutes"
4262,AS62046,AS62046 GTLINK-AS,- RU,0,2,"2 months, 12 days, 5 hours, 39 minutes"
4263,AS9924,"AS9924 TFN-TW Taiwan Fixed Network, Telco a ... ",- TW,10,31,"2 months, 12 days, 8 hours, 19 minutes"
4264,AS56057,AS56057 ENTITYDATA-AU Entity Data Pty Limite ... ,- AU,0,1,"2 months, 12 days, 12 hours, 39 minutes"
4265,AS138743,AS138743 DOLPIN-AS-IN Dolphin Logic System Pr ... ,- IN,0,1,"2 months, 12 days, 17 hours, 43 minutes"
4266,AS52686,AS52686 F.J.FANTINI AMPARO ME,- BR,1,2,"2 months, 12 days, 23 hours, 54 minutes"
4267,AS38987,AS38987 OST-AS,- PL,0,1,"2 months, 13 days, 4 hours, 55 minutes"
4268,AS50473,AS50473 ECO-AS,- RU,0,1,"2 months, 13 days, 9 hours, 31 minutes"
4269,AS52964,AS52964 FJR TELECOMUNICACOES LTDA ME,- BR,0,3,"2 months, 13 days, 12 hours, 38 minutes"
4270,AS15598,AS15598 QSC-AG-IPX,- DE,0,13,"2 months, 13 days, 18 hours, 5 minutes"
4271,AS45634,AS45634 SPARKSTATION-SG-AP 10 Science Park R ... ,- SG,0,19,"2 months, 13 days, 22 hours, 4 minutes"
4272,AS22418,AS22418 COLOG,- US,11,12,"2 months, 13 days, 23 hours, 53 minutes"
4273,AS44050,AS44050 PIN-AS,- RU,0,4,"2 months, 14 days, 3 hours, 35 minutes"
4274,AS47116,AS47116 INTELLIHOME-AS,- HU,0,3,"2 months, 14 days, 4 hours, 47 minutes"
4275,AS34083,AS34083 ORG-AL161-RIPE,- AM,0,1,"2 months, 14 days, 7 hours, 43 minutes"
4276,AS199849,AS199849 APA-AS,- IR,0,1,"2 months, 14 days, 10 hours, 12 minutes"
4277,AS134823,"AS134823 SDCL-AS-AP Sky Digital Co., Ltd.",- TW,0,19,"2 months, 14 days, 15 hours, 29 minutes"
4278,AS23947,AS23947 MORATELINDONAP-AS-ID PT.Mora Telemat ... ,- ID,0,3,"2 months, 14 days, 21 hours, 18 minutes"
4279,AS26210,AS26210 AXS Bolivia S. A.,- BO,1,1,"2 months, 14 days, 22 hours, 6 minutes"
4280,AS135718,AS135718 DISHAWAVESINFONET-AS DISHAWAVES INFO ... ,- IN,0,5,"2 months, 15 days, 5 hours, 0 minutes"
4281,AS7482,AS7482 APOL-AS Asia Pacific On-line Service ... ,- TW,1,6,"2 months, 15 days, 6 hours, 51 minutes"
4282,AS30886,AS30886 KOMITEX-AS,- UA,0,7,"2 months, 15 days, 15 hours, 33 minutes"
4283,AS27202,AS27202 CBK-AS,- US,0,1,"2 months, 15 days, 18 hours, 11 minutes"
4284,AS28891,AS28891 CITTEL CJSC City Telecom,- RU,0,1,"2 months, 15 days, 18 hours, 40 minutes"
4285,AS39927,AS39927 ELIGHT-AS,- RU,0,8,"2 months, 15 days, 21 hours, 26 minutes"
4286,AS265382,AS265382 CIOTEC TELECOM LTDA ME,- BR,0,2,"2 months, 15 days, 22 hours, 6 minutes"
4287,AS52469,AS52469 Offshore Racks S.A,- PA,0,155,"2 months, 16 days, 4 hours, 35 minutes"
4288,AS396300,AS396300 DATASITE-ATMOSPHERE,- US,0,6,"2 months, 16 days, 10 hours, 47 minutes"
4289,AS17839,AS17839 DREAMPLUS-AS-KR LG HelloVision Corp. ... ,- KR,0,8,"2 months, 16 days, 12 hours, 18 minutes"
4290,AS21183,"AS21183 ABCOM-AS Tirana, Albania",- AL,5,3,"2 months, 16 days, 12 hours, 37 minutes"
4291,AS136634,AS136634 NAVKAR-AS-IN Navkar Netsol Private L ... ,- IN,0,1,"2 months, 16 days, 23 hours, 8 minutes"
4292,AS20750,AS20750 NETLAN,- BG,0,1,"2 months, 17 days, 0 hours, 38 minutes"
4293,AS45725,"AS45725 KINGS-AS-ID Kings Network Indonesia, ... ",- ID,0,4,"2 months, 17 days, 3 hours, 14 minutes"
4294,AS38758,AS38758 HYPERNET-AS-ID PT. HIPERNET INDODATA ... ,- ID,0,5,"2 months, 17 days, 4 hours, 27 minutes"
4295,AS9112,AS9112 POZMAN POZMAN-EDU,- PL,0,4,"2 months, 17 days, 11 hours, 14 minutes"
4296,AS15149,AS15149 EZZI-101-BGP,- US,0,8,"2 months, 17 days, 14 hours, 36 minutes"
4297,AS8893,AS8893 ARTFILES-AS Zirkusweg 1,- DE,0,9,"2 months, 17 days, 17 hours, 39 minutes"
4298,AS59943,AS59943 LEVEL27-AS,- BE,0,3,"2 months, 18 days, 0 hours, 12 minutes"
4299,AS53974,AS53974 JAZZ-NETWORK,- US,0,3,"2 months, 18 days, 11 hours, 14 minutes"
4300,AS37061,AS37061 Safaricom,- KE,1,22,"2 months, 18 days, 17 hours, 8 minutes"
4301,AS264668,AS264668 NEDETEL S.A.,- EC,0,2,"2 months, 18 days, 21 hours, 59 minutes"
4302,AS26202,AS26202 KINEX-NETWORKING,- US,0,4,"2 months, 19 days, 1 hours, 24 minutes"
4303,AS20485,"AS20485 TRANSTELECOM Moscow, Russia",- RU,1,10,"2 months, 19 days, 4 hours, 23 minutes"
4304,AS13189,AS13189 LIDERO Lidero Network,- SE,0,1,"2 months, 19 days, 17 hours, 29 minutes"
4305,AS6821,AS6821 MT-AS-OWN bul. Orce Nikolov bb,- MK,1,7,"2 months, 19 days, 17 hours, 43 minutes"
4306,AS38511,AS38511 TACHYON-AS-ID PT Remala Abadi,- ID,7,14,"2 months, 19 days, 22 hours, 37 minutes"
4307,AS9506,AS9506 SINGTEL-FIBRE Singtel Fibre Broadban ... ,- SG,2,13,"2 months, 20 days, 4 hours, 58 minutes"
4308,AS47702,AS47702 DISCOVERY-AS,- UA,0,1,"2 months, 20 days, 13 hours, 3 minutes"
4309,AS43811,AS43811 TELIA-LIETUVA,- LT,0,25,"2 months, 20 days, 19 hours, 5 minutes"
4310,AS43882,AS43882 SOTLINE-AS,- RU,0,1,"2 months, 21 days, 0 hours, 21 minutes"
4311,AS15456,AS15456 INTERNETX-AS,- DE,0,3,"2 months, 21 days, 4 hours, 12 minutes"
4312,AS31036,AS31036 NEWTELESYSTEMS,- RU,1,2,"2 months, 21 days, 9 hours, 33 minutes"
4313,AS3326,AS3326 DATAGROUP _Datagroup_ PJSC,- UA,0,12,"2 months, 21 days, 9 hours, 43 minutes"
4314,AS25408,AS25408 WESTCALL-SPB-AS,- RU,0,6,"2 months, 21 days, 18 hours, 17 minutes"
4315,AS55636,AS55636 TPLC-KH TPLC Holding Ltd.,- KH,0,1,"2 months, 21 days, 19 hours, 49 minutes"
4316,AS264732,AS264732 BERBERIAN JORDAN LUIS,- AR,0,1,"2 months, 21 days, 22 hours, 39 minutes"
4317,AS38794,AS38794 UIH-BBB-AS-AP UIH,- TH,0,3,"2 months, 21 days, 22 hours, 51 minutes"
4318,AS24296,AS24296 YAHOO-2 Yahoo Japan Corporation,- JP,0,2,"2 months, 22 days, 3 hours, 47 minutes"
4319,AS140107,AS140107 CITISCLOUD-AS-AP CITIS CLOUD GROUP L ... ,- GB,0,7,"2 months, 22 days, 7 hours, 19 minutes"
4320,AS27831,AS27831 Colombia Movil,- CO,0,5,"2 months, 22 days, 10 hours, 22 minutes"
4321,AS23647,AS23647 CCNEP-AS-NP Communications & Communi ... ,- NP,0,14,"2 months, 22 days, 15 hours, 10 minutes"
4322,AS17895,AS17895 GLOBALREACH-AP Globalreach eBusiness ... ,- PH,0,3,"2 months, 22 days, 18 hours, 45 minutes"
4323,AS3816,AS3816 COLOMBIA TELECOMUNICACIONES S.A. ESP ... ,- CO,0,8,"2 months, 22 days, 20 hours, 19 minutes"
4324,AS134872,AS134872 WIBRO-AS Wi-Bro Solutions Pvt. Ltd,- IN,0,3,"2 months, 23 days, 8 hours, 5 minutes"
4325,AS21502,AS21502 ASN-NUMERICABLE,- FR,0,3,"2 months, 23 days, 8 hours, 17 minutes"
4326,AS7018,AS7018 ATT-INTERNET4,- US,27,114,"2 months, 23 days, 12 hours, 19 minutes"
4327,AS25274,AS25274 NARACOM-,- HU,1,5,"2 months, 24 days, 2 hours, 18 minutes"
4328,AS9051,AS9051 Beirut-Lebanon,- LB,0,2,"2 months, 24 days, 3 hours, 7 minutes"
4329,AS262448,AS262448 DIALHOST INTERNET LTDA.,- BR,4,13,"2 months, 24 days, 8 hours, 4 minutes"
4330,AS42961,AS42961 GPRS-AS ZAIN,- KW,3,10,"2 months, 24 days, 12 hours, 13 minutes"
4331,AS135478,AS135478 ASN-CBNBROADBAND PT. Cyberindo Adita ... ,- ID,0,2,"2 months, 24 days, 13 hours, 2 minutes"
4332,AS35779,AS35779 MCLOUD-AS,- RS,0,43,"2 months, 24 days, 16 hours, 40 minutes"
4333,AS263419,AS263419 Edilso Fuchter & Cia Ltda,- BR,0,5,"2 months, 24 days, 19 hours, 31 minutes"
4334,AS1273,AS1273 CW Vodafone Group PLC,- GB,0,13,"2 months, 24 days, 21 hours, 55 minutes"
4335,AS134763,AS134763 CT-DONGGUAN-IDC CHINANET Guangdong p ... ,- CN,1,5,"2 months, 24 days, 22 hours, 54 minutes"
4336,AS35415,AS35415 WEBZILLA,- NL,0,33,"2 months, 25 days, 12 hours, 9 minutes"
4337,AS397563,AS397563 ADEOXTECH,- TR,1,40,"2 months, 25 days, 22 hours, 44 minutes"
4338,AS38661,AS38661 HCLC-AS-KR purplestones,- KR,1,19,"2 months, 25 days, 23 hours, 37 minutes"
4339,AS47241,AS47241 IV-TELECOM-AS,- RU,0,1,"2 months, 26 days, 7 hours, 57 minutes"
4340,AS136765,AS136765 DESH1-AS-AP Desh Online,- BD,0,1,"2 months, 26 days, 9 hours, 42 minutes"
4341,AS12271,AS12271 TWC-12271-NYC,- US,11,26,"2 months, 26 days, 10 hours, 41 minutes"
4342,AS57888,AS57888 TELESAT-AS,- BA,1,1,"2 months, 26 days, 11 hours, 45 minutes"
4343,AS9832,"AS9832 ISN-AS-AP ISN, Internet Service Prov ... ",- BD,0,7,"2 months, 26 days, 11 hours, 46 minutes"
4344,AS133311,AS133311 MAXTECH-AS Maxtech Broadband Pvt Ltd ... ,- IN,0,1,"2 months, 26 days, 11 hours, 53 minutes"
4345,AS45382,AS45382 EHOSTIDC-AS-KR EHOSTICT,- KR,0,4,"2 months, 26 days, 14 hours, 11 minutes"
4346,AS9595,AS9595 XEPHION NTT-ME Corporation,- JP,0,1,"2 months, 26 days, 16 hours, 13 minutes"
4347,AS263492,AS263492 VIPMAX INTERNET LTDA,- BR,0,1,"2 months, 26 days, 22 hours, 13 minutes"
4348,AS35393,AS35393 EURO-WEB-AS,- FR,1,63,"2 months, 26 days, 23 hours, 40 minutes"
4349,AS17447,AS17447 NET4-IN Net4India Ltd,- IN,4,36,"2 months, 27 days, 0 hours, 11 minutes"
4350,AS55799,AS55799 IPTELECOM-AP IPTELECOM ASIA,- HK,12,6,"2 months, 27 days, 8 hours, 32 minutes"
4351,AS58461,"AS58461 CT-HANGZHOU-IDC No.288,Fu-chun Road",- CN,7,8,"2 months, 27 days, 17 hours, 0 minutes"
4352,AS29436,AS29436 ASN-IMPERIAL,- UA,0,1,"2 months, 27 days, 18 hours, 27 minutes"
4353,AS24122,AS24122 BDCOM-BD-AS-AP BDCOM Online Limited,- BD,1,1,"2 months, 27 days, 20 hours, 59 minutes"
4354,AS25513,AS25513 ASN-MGTS-USPD,- RU,1,3,"2 months, 28 days, 3 hours, 37 minutes"
